,zipcode,state,target_clean,total_schools,has_preschool,has_elementary_school,has_middle_school,has_highschool,best_preschool_rating,best_elementary_school_rating,best_middle_school_rating,best_highschool_rating,preschool_distance,elementary_school_distance,middle_school_distance,highschool_distance,pool,sqft_clean,beds_clean,baths_int,has_half_bath,stories_int,is_split_level,fireplaces,has_firepit,heating_forced_air,heating_gas,heating_electric,heating_heat_pump,heating_oil,heating_baseboard,heating_radiant,heating_hot_water_steam,heating_central,heating_other,no_heating,cooling_central,cooling_heat_pump,cooling_evaporative,cooling_window_wall,cooling_fans,cooling_zoned,cooling_other,cooling_no,parking_garage,parking_carport,parking_driveway,parking_off_street,parking_other,parking_spaces,was_remodeled,city_clean,is_foreclosure,type_lot_land,type_single_family,type_condo,type_traditional,type_townhouse,type_multi_family,type_coop,type_mobile_manufactured,type_apartment,type_penthouse,type_farm_ranch,type_other,lotsize_clean,type_sum,house_age,is_new_construction,is_historical,best_preschool_rating_missing,best_elementary_school_rating_missing,best_middle_school_rating_missing,best_highschool_rating_missing
2076,79602,TX,54900.0,3,1,1,1,1,6.0,6.0,4.0,4.0,0.59,0.59,0.81,0.46,0,1432.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,abilene,1,0,1,0,0,0,0,0,0,0,0,0,0,10799.0,1,70.0,0,0,0,0,0,0
2077,44112,OH,28000.0,1,0,1,0,1,0.0,1.0,0.0,1.0,100.0,0.76,100.0,0.76,0,2261.0,4.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,east cleveland,0,0,0,0,0,0,1,0,0,0,0,0,0,3811.0,1,104.0,0,1,0,0,0,0
2078,11207,NY,1275000.0,2,1,1,1,0,4.0,4.0,4.0,0.0,0.06,0.06,0.06,100.0,0,3100.0,7.0,3.0,0,2.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,brooklyn,0,0,0,0,0,1,0,0,0,0,0,0,0,2500.0,1,23.0,0,0,0,0,0,0
2079,77029,TX,220000.0,3,1,1,1,1,3.0,3.0,2.0,2.0,2.9,2.9,3.6,3.5,0,1650.0,3.0,2.0,0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,houston,0,0,1,0,0,0,0,0,0,0,0,0,0,1650.0,1,7.0,1,0,0,0,0,0
2080,19103,PA,229000.0,2,0,1,1,1,0.0,6.0,6.0,1.0,100.0,0.4,0.4,1.1,0,722.0,1.0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,philadelphia,0,0,0,1,0,0,0,0,0,0,0,0,0,722.0,1,74.0,0,0,0,0,0,0
2081,14225,NY,121133.0,2,1,1,0,1,2.0,4.0,0.0,4.0,2.25,2.13,100.0,2.13,0,1270.0,3.0,,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,cheektowaga,1,0,1,0,0,0,0,0,0,0,0,0,0,7700.0,1,71.0,0,0,0,0,0,0
2082,76117,TX,140000.0,3,1,1,1,1,3.0,3.0,3.0,3.0,0.27,1.01,1.07,1.01,0,880.0,2.0,,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,north richland hills,0,0,1,0,0,0,0,0,0,0,0,0,0,7196.0,1,86.0,0,0,0,0,0,0
2084,28205,NC,499000.0,8,1,1,1,1,6.0,6.0,7.0,4.0,0.8,0.8,1.7,2.3,0,2250.0,4.0,2.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,7405.0,1,81.0,0,0,0,0,0,0
2085,28387,NC,289900.0,8,1,1,1,1,0.0,7.0,4.0,7.0,0.99,5.1,3.5,5.1,0,2485.0,3.0,3.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,southern pines,0,0,1,0,0,0,0,0,0,0,0,0,0,2485.0,1,47.0,0,0,1,0,0,0
2086,90016,CA,620000.0,8,0,1,1,1,0.0,5.0,5.0,1.0,100.0,0.2,0.2,0.7,0,984.0,2.0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,los angeles,0,0,1,0,0,0,0,0,0,0,0,0,0,2427.0,1,100.0,0,1,0,0,0,0
2087,90059,CA,431198.0,2,1,1,1,1,7.0,7.0,7.0,2.0,0.8,0.8,0.8,0.31,0,1394.0,3.0,,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,los angeles,1,0,1,0,0,0,0,0,0,0,0,0,0,5005.0,1,81.0,0,0,0,0,0,0
2088,2109,MA,1749000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0,1486.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boston,0,0,0,1,0,0,0,0,0,0,0,0,0,1486.0,1,18.0,0,0,0,0,0,0
2089,33076,FL,559000.0,4,1,1,1,1,9.0,9.0,9.0,9.0,0.96,0.96,2.33,2.31,0,2435.0,4.0,3.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,coral springs,0,0,1,0,0,0,0,0,0,0,0,0,0,6500.0,1,12.0,0,0,0,0,0,0
2091,33322,FL,87000.0,3,1,1,1,1,6.0,6.0,6.0,3.0,0.7,0.7,0.7,1.5,0,1025.0,,1.0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,1025.0,1,48.0,0,0,0,0,0,0
2092,33137,FL,1100000.0,5,1,1,1,1,10.0,4.0,10.0,2.0,24.1,1.1,24.1,1.8,0,1809.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,5600.0,1,8.0,1,0,0,0,0,0
2093,28409,NC,209900.0,3,0,1,1,1,0.0,9.0,5.0,7.0,100.0,0.76,2.21,2.14,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,wilmington,0,1,0,0,0,0,0,0,0,0,0,0,0,23958.0,1,0.0,0,0,0,0,0,0
2094,78734,TX,3200000.0,3,1,1,1,1,8.0,8.0,9.0,8.0,4.36,4.6,4.36,4.6,1,6726.0,4.0,6.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,austin,0,0,1,0,0,0,0,0,0,0,0,0,0,65340.0,1,24.0,0,0,0,0,0,0
2095,48205,MI,1000.0,15,0,1,1,1,0.0,6.0,6.0,4.0,100.0,9.19,9.19,11.65,0,2048.0,4.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,detroit,1,0,1,0,0,0,0,0,0,0,0,0,0,4792.0,1,101.0,0,1,0,0,0,0
2096,48221,MI,15000.0,16,0,1,1,1,0.0,6.0,6.0,4.0,100.0,1.85,1.85,3.08,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,detroit,0,1,0,0,0,0,0,0,0,0,0,0,0,3049.0,1,0.0,0,0,0,0,0,0
2097,89135,NV,879800.0,3,1,1,1,1,10.0,10.0,6.0,9.0,1.1,1.1,3.9,1.7,1,3455.0,4.0,5.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,las vegas,0,0,1,0,0,0,0,0,0,0,0,0,0,7405.0,1,27.0,0,0,0,0,0,0
2098,32211,FL,125000.0,3,0,1,1,1,0.0,3.0,3.0,3.0,100.0,0.6,1.0,0.6,0,1000.0,3.0,1.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,jacksonville,0,0,1,0,0,0,0,0,0,0,0,0,0,7419.0,1,72.0,0,0,0,0,0,0
2100,30339,GA,362000.0,3,1,1,1,1,4.0,8.0,6.0,8.0,2.35,5.11,5.09,5.11,1,2444.0,4.0,4.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,atlanta,0,0,0,0,0,1,0,0,0,0,0,0,0,871.0,1,23.0,0,0,0,0,0,0
2101,33131,FL,325000.0,5,1,1,1,1,10.0,8.0,10.0,2.0,21.2,0.4,21.2,2.1,0,1045.0,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,miami,0,0,0,0,0,0,0,0,0,0,0,0,1,1045.0,1,48.0,0,0,0,0,0,0
2102,78232,TX,299000.0,3,1,1,1,1,9.0,9.0,8.0,6.0,0.1,0.1,2.5,2.7,0,2027.0,,,0,,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san antonio,0,0,0,0,1,0,0,0,0,0,0,0,0,10680.0,1,50.0,0,0,0,0,0,0
2103,38104,TN,195000.0,3,1,1,1,1,5.0,10.0,8.0,10.0,0.3,0.6,0.6,0.6,0,1408.0,3.0,2.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,memphis,0,0,1,0,0,0,0,0,0,0,0,0,0,6534.0,1,114.0,0,1,0,0,0,0
2104,33160,FL,199000.0,5,1,1,1,1,10.0,10.0,10.0,5.0,31.1,28.4,30.114899999999906,2.67,0,1220.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aventura,0,0,0,1,0,0,0,0,0,0,0,0,0,1220.0,1,52.0,0,0,0,0,0,0
2105,34134,FL,1675000.0,3,1,1,1,1,8.0,9.0,9.0,9.0,4.21,9.16,5.1,9.16,1,3435.0,3.0,4.0,0,3.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,bonita springs,0,0,1,0,0,0,0,0,0,0,0,0,0,4532.0,1,23.0,0,0,0,0,0,0
2106,32819,FL,391990.0,1,1,1,0,1,6.0,6.0,0.0,6.0,1.6,1.6,100.0,1.6,0,1944.0,3.0,3.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,orlando,0,0,0,0,0,1,0,0,0,0,0,0,0,1944.0,1,7.0,1,0,0,0,0,0
2107,45244,OH,139900.0,3,0,1,1,1,0.0,8.0,8.0,8.0,100.0,1.57,3.77,1.57,0,1066.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,cincinnati,0,0,1,0,0,0,0,0,0,0,0,0,0,13504.0,1,116.0,0,1,0,0,0,0
2108,77069,TX,210000.0,3,1,1,1,1,6.0,7.0,6.0,7.0,0.79,2.98,3.86,2.98,0,1497.0,2.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,houston,0,0,0,1,0,0,0,0,0,0,0,0,0,1497.0,1,43.0,0,0,0,0,0,0
2109,95838,CA,409900.0,3,0,1,1,1,0.0,4.0,4.0,3.0,100.0,0.5,0.5,0.7,1,2017.0,4.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,sacramento,0,0,1,0,0,0,0,0,0,0,0,0,0,5662.0,1,21.0,0,0,0,0,0,0
2110,63116,MO,90000.0,3,1,1,1,1,4.0,4.0,1.0,1.0,1.1,1.1,0.2,2.2,0,1100.0,3.0,1.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,saint louis,0,0,1,0,0,0,0,0,0,0,0,0,0,3876.0,1,110.0,0,1,0,0,0,0
2111,60641,IL,329900.0,4,1,1,1,1,4.0,4.0,2.0,1.0,0.27,0.27,0.89,11.49,0,1750.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,chicago,0,0,1,0,0,0,0,0,0,0,0,0,0,3750.0,1,83.0,0,0,0,0,0,0
2112,11426,NY,1199999.0,3,1,1,1,1,9.0,9.0,9.0,2.0,0.14,0.14,0.85,1.07,0,2340.0,5.0,5.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,jamaica,0,0,1,0,0,0,0,0,0,0,0,0,0,6000.0,1,76.0,0,0,0,0,0,0
2113,78209,TX,185000.0,3,0,1,1,1,0.0,7.0,7.0,7.0,100.0,0.48,0.68,0.48,0,1830.0,2.0,2.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,san antonio,0,0,0,1,0,0,0,0,0,0,0,0,0,1830.0,1,63.0,0,0,0,0,0,0
2114,11235,NY,2299000.0,2,1,1,1,1,5.0,5.0,5.0,3.0,0.22,0.22,0.22,0.68,1,1981.0,3.0,3.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brooklyn,0,0,0,1,0,0,0,0,0,0,0,0,0,1981.0,1,24.0,0,0,0,0,0,0
2115,37211,TN,285000.0,3,0,1,1,1,0.0,7.0,4.0,2.0,100.0,1.34,2.02,3.22,0,1626.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,nashville,0,0,1,0,0,0,0,0,0,0,0,0,0,6000.0,1,39.0,0,0,0,0,0,0
2116,90028,CA,2100000.0,3,0,1,1,1,0.0,6.0,4.0,6.0,100.0,1.08,0.37,1.08,0,805.0,2.0,,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,los angeles,0,0,1,0,0,0,0,0,0,0,0,0,0,6361.0,1,86.0,0,0,0,0,0,0
2117,75287,TX,115000.0,5,1,1,1,1,6.0,7.0,6.0,7.0,0.8,3.0,3.2,3.0,0,575.0,,,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,dallas,0,0,0,1,0,1,0,0,0,0,0,0,0,575.0,2,41.0,0,0,0,0,0,0
2118,32137,FL,59900.0,3,1,1,1,1,7.0,7.0,7.0,5.0,8.97,8.97,8.97,2.01,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,palm coast,0,1,0,0,0,0,0,0,0,0,0,0,0,15682.0,1,0.0,0,0,0,0,0,0
2119,44105,OH,42000.0,2,1,1,0,1,2.0,2.0,0.0,2.0,4.9,4.9,100.0,4.9,0,1226.0,3.0,1.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,cleveland,0,0,1,0,0,0,0,0,0,0,0,0,0,5601.0,1,136.0,0,1,0,0,0,0
2120,75225,TX,490000.0,3,1,1,1,1,8.0,8.0,3.0,5.0,1.2,1.2,1.03,0.84,0,1678.0,3.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,dallas,0,0,1,0,0,0,0,0,0,0,0,0,0,10542.0,1,60.0,0,0,0,0,0,0
2121,77375,TX,269000.0,2,1,1,0,1,8.0,8.0,0.0,7.0,0.64,0.64,100.0,2.78,0,3035.0,4.0,3.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,tomball,0,0,1,0,0,0,0,0,0,0,0,0,0,7218.0,1,19.0,0,0,0,0,0,0
2122,02121,MA,592570.0,2,1,1,1,1,3.0,3.0,3.0,3.0,0.1,0.1,0.1,0.6,0,3504.0,9.0,3.0,0,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,boston,0,0,1,0,0,0,0,0,0,0,0,0,0,3920.0,1,121.0,0,1,0,0,0,0
2124,33144,FL,146851.0,3,1,1,1,1,7.0,7.0,7.0,4.0,0.3,0.3,0.3,0.6,0,726.0,1.0,1.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,726.0,1,53.0,0,0,0,0,0,0
2125,77384,TX,259000.0,4,1,1,1,1,9.0,10.0,10.0,9.0,5.2,4.07,4.07,3.18,0,1800.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,conroe,0,0,1,0,0,0,0,0,0,0,0,0,0,6873.0,1,10.0,1,0,0,0,0,0
2126,20016,DC,499900.0,3,1,1,1,1,10.0,10.0,8.0,9.0,0.5,0.5,1.2,1.4,0,1590.0,,1.0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,washington,0,0,0,0,0,0,0,0,0,0,0,0,1,1590.0,1,60.0,0,0,0,0,0,0
2127,33028,FL,328500.0,3,1,1,1,1,6.0,8.0,10.0,8.0,0.2,3.5,1.6,3.5,0,1400.0,3.0,3.0,0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,pembroke pines,0,0,0,0,0,1,0,0,0,0,0,0,0,1752.0,1,26.0,0,0,0,0,0,0
2129,80031,CO,925000.0,3,1,1,1,1,3.0,3.0,3.0,2.0,0.8,0.8,0.8,1.4,1,6160.0,4.0,5.0,0,2.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,westminster,0,0,1,0,0,0,0,0,0,0,0,0,0,13068.0,1,42.0,0,0,0,0,0,0
2130,43110,OH,225000.0,8,1,1,1,1,7.0,7.0,4.0,3.0,3.0,3.0,2.8,4.7,0,1432.0,3.0,2.0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,canal winchester,0,0,1,0,0,0,0,0,0,0,0,0,0,8712.0,1,12.0,0,0,0,0,0,0
2131,33604,FL,144900.0,3,1,1,1,1,1.0,4.0,2.0,4.0,1.2,0.7,2.8,0.7,0,1626.0,2.0,3.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,1,0,1,0,0,0,0,0,0,0,0,0,0,6303.0,1,99.0,0,1,0,0,0,0
2132,28210,NC,359900.0,3,1,1,1,1,5.0,8.0,1.0,8.0,0.5,2.0,2.4,2.0,0,1576.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,13504.0,1,69.0,0,0,0,0,0,0
2133,32804,FL,239000.0,4,0,1,1,1,0.0,7.0,7.0,7.0,100.0,9.0,9.0,9.0,0,982.0,2.0,,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,orlando,0,0,1,0,0,0,0,0,0,0,0,0,0,18295.0,1,79.0,0,0,0,0,0,0
2134,77336,TX,169999.0,5,1,1,1,1,0.0,7.0,4.0,7.0,0.99,2.03,2.03,2.03,0,1418.0,4.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,huffman,0,0,1,0,0,0,0,0,0,0,0,0,0,18731.0,1,47.0,0,0,1,0,0,0
2135,10024,NY,13949000.0,1,0,1,0,0,0.0,8.0,0.0,0.0,100.0,0.17,100.0,100.0,0,7500.0,6.0,7.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new york,0,0,0,0,0,1,0,0,0,0,0,0,0,2013.0,1,116.0,0,1,0,0,0,0
2137,32832,FL,399000.0,3,0,1,1,1,0.0,8.0,0.0,6.0,100.0,1.3,1.64,3.8,1,3394.0,5.0,4.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,orlando,0,0,1,0,0,0,0,0,0,0,0,0,0,8725.0,1,19.0,0,0,0,0,1,0
2138,28215,NC,175000.0,7,1,1,1,1,6.0,6.0,3.0,6.0,2.1,2.1,4.9,4.7,0,1588.0,3.0,2.0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,12197.0,1,35.0,0,0,0,0,0,0
2139,44134,OH,130000.0,8,0,1,1,1,0.0,7.0,7.0,5.0,100.0,2.8,2.4,2.5,0,1252.0,3.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parma,0,0,1,0,0,0,0,0,0,0,0,0,0,6042.0,1,75.0,0,0,0,0,0,0
2140,33176,FL,895000.0,2,1,1,1,1,8.0,8.0,8.0,4.0,1.0,1.0,1.0,1.8,1,4211.0,5.0,5.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,miami,0,0,1,0,0,0,0,0,0,0,0,0,0,40511.0,1,69.0,0,0,0,0,0,0
